season,game_id,team_id,player_id,min_played,goals,assists,penalty_made,penalty_attempted,shots,shots_on_target,yellow_cards,red_cards,touches,tackles,interceptions,blocks,shot_creating_actions,goal_creating_actions,passes_completed,passes_attempted,pass_completion_percent,progressive_passes,carries,progressive_carries,take_ons_attempted,take_ons_successful
2021,20,18656,319,90,1,1,1,1,0,0,1,0,70,4,2,5,4,1,44,55,80.0,9,43,1,4,2
2021,20,18656,321,90,0,0,0,0,0,0,0,0,24,0,0,0,0,0,16,21,76.2,0,7,0,0,0
2021,20,18656,323,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,3,33.3,0,3,0,0,0
2021,20,18656,325,8,0,0,0,0,0,0,0,0,5,0,1,1,0,0,2,3,66.7,0,2,0,0,0
2021,20,18656,326,26,0,0,0,0,0,0,0,0,19,0,0,0,0,0,14,16,87.5,1,13,0,1,1
2021,20,18656,328,90,0,0,0,0,1,0,0,0,57,0,0,0,1,1,41,50,82.0,0,39,0,0,0
2021,20,18656,330,90,0,0,0,0,0,0,0,0,60,1,0,2,1,0,42,53,79.2,1,43,7,1,1
2021,20,18656,331,90,1,0,0,0,2,1,0,0,33,0,0,0,4,1,25,28,89.3,5,28,2,2,1
2021,20,18656,332,82,0,0,0,0,1,0,0,0,39,1,1,1,1,0,21,25,84.0,4,27,2,5,3
2021,20,18656,333,90,0,0,0,0,1,1,1,0,80,4,2,3,0,0,59,70,84.3,5,51,1,2,2
2021,20,18656,335,64,0,0,0,0,0,0,0,0,38,0,0,0,0,0,23,34,67.6,3,31,1,2,2
2021,20,18656,339,90,0,0,0,0,0,0,0,0,63,2,3,2,0,0,41,46,89.1,2,38,0,0,0
2021,22,19458,80,90,0,0,0,0,0,0,0,0,99,1,0,2,3,0,69,91,75.8,7,42,0,1,0
2021,22,19458,83,90,0,0,0,0,1,1,0,0,87,1,0,0,2,0,60,82,73.2,7,46,8,0,0
2021,22,19458,84,90,0,0,0,0,1,1,0,0,28,0,0,0,2,0,13,22,59.1,1,10,0,0,0
2021,22,19458,85,90,0,0,0,0,2,0,0,0,67,6,2,2,2,0,44,52,84.6,4,30,1,1,1
2021,22,19458,86,90,0,0,0,0,0,0,0,0,63,2,1,2,2,0,35,55,63.6,1,40,4,2,2
2021,22,19458,91,90,0,0,0,0,1,0,0,0,69,0,2,0,0,0,43,62,69.4,1,39,0,0,0
2021,22,19458,94,90,0,0,0,0,3,0,0,0,54,3,2,1,3,0,31,40,77.5,0,19,0,0,0
2021,22,19458,96,90,0,0,0,0,0,0,0,0,81,1,2,2,0,0,48,68,70.6,1,25,0,0,0
2021,22,19458,99,90,0,0,0,0,2,0,0,0,24,0,2,1,2,0,10,14,71.4,0,12,0,0,0
2021,22,19458,100,90,0,0,0,0,0,0,0,0,39,0,0,0,0,0,17,39,43.6,0,20,0,0,0
2021,22,19458,101,90,0,0,0,0,0,0,1,0,85,1,4,2,2,0,47,74,63.5,4,30,0,0,0
2021,22,18732,394,90,0,0,0,0,0,0,0,0,35,0,0,0,0,0,11,33,33.3,0,22,0,1,1
2021,22,18732,398,76,0,1,0,0,1,0,0,0,31,3,0,1,1,1,9,16,56.3,1,13,0,0,0
2021,22,18732,400,90,1,0,0,0,1,1,0,0,49,0,0,5,0,0,16,33,48.5,1,28,4,2,2
2021,22,18732,405,90,0,0,0,0,0,0,0,0,67,1,3,0,0,0,55,58,94.8,6,33,0,0,0
2021,22,18732,406,90,0,0,0,0,1,0,0,0,57,1,3,0,0,0,25,39,64.1,1,21,0,0,0
2021,22,18732,407,90,0,0,0,0,0,0,0,0,70,0,0,1,0,0,41,57,71.9,2,28,0,0,0
2021,22,18732,409,90,0,0,0,0,0,0,0,0,62,0,0,0,3,1,40,57,70.2,2,30,0,2,0
2021,22,18732,410,14,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,3,100.0,0,3,0,0,0
2021,22,18732,412,76,0,0,0,0,1,0,0,0,41,0,0,2,1,0,22,29,75.9,1,27,1,2,1
2021,22,18732,414,14,0,0,0,0,0,0,0,0,7,1,0,1,0,0,2,3,66.7,0,4,0,0,0
2021,22,18732,415,90,0,0,0,0,0,0,0,0,94,3,0,2,1,0,59,84,70.2,3,50,0,0,0
2021,22,18732,416,90,0,0,0,0,0,0,0,0,77,0,2,2,2,0,58,70,82.9,4,41,2,0,0
2021,22,18732,418,90,0,0,0,0,1,0,0,0,57,3,1,0,0,0,29,39,74.4,3,32,5,2,0
2021,21,19467,130,90,0,1,0,0,0,0,0,0,53,5,1,1,3,1,21,38,55.3,2,25,3,4,4
2021,21,19467,131,90,1,0,0,0,2,1,0,0,49,1,3,1,0,0,23,37,62.2,2,21,1,1,1
2021,21,19467,132,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0.0,0,1,0,0,0
2021,21,19467,133,74,0,0,0,0,3,0,0,0,51,0,3,0,1,0,33,44,75.0,8,36,2,4,3
2021,21,19467,136,87,0,0,0,0,0,0,1,0,64,5,2,1,1,0,41,52,78.8,11,40,0,1,0
2021,21,19467,137,90,0,0,0,0,1,0,0,0,63,4,1,1,1,0,35,48,72.9,2,28,0,0,0
2021,21,19467,139,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,3,66.7,1,2,0,0,0
2021,21,19467,142,90,0,0,0,0,0,0,1,0,54,3,0,2,2,0,32,41,78.0,3,22,1,2,1
2021,21,19467,143,81,0,0,0,0,0,0,0,0,33,1,2,0,2,0,19,23,82.6,1,19,1,1,0
2021,21,19467,145,90,0,0,0,0,0,0,0,0,42,0,0,1,0,0,33,37,89.2,3,28,0,0,0
2021,21,19467,147,16,0,0,0,0,0,0,0,0,10,0,1,1,0,0,2,4,50.0,0,5,0,1,0
2021,21,19467,151,90,0,0,0,0,0,0,0,0,56,6,2,2,0,0,32,42,76.2,5,31,2,1,0
2021,21,19467,152,90,0,0,0,0,0,0,0,0,20,0,0,0,0,0,11,19,57.9,0,10,0,0,0
2021,21,19467,153,90,0,0,0,0,2,0,1,0,36,1,1,3,2,1,16,23,69.6,0,24,1,2,0
2021,21,5794,154,90,0,0,0,0,1,1,0,0,67,3,2,1,1,0,49,58,84.5,2,30,2,0,0
2021,21,5794,155,5,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,3,33.3,0,2,0,0,0
2021,21,5794,156,90,0,0,0,0,1,0,0,0,56,3,1,3,1,0,35,41,85.4,1,22,0,1,0
2021,21,5794,157,75,0,0,0,0,0,0,0,0,45,3,0,1,1,0,32,36,88.9,2,20,0,1,1
2021,21,5794,162,90,1,0,0,0,4,2,0,0,31,0,0,1,1,0,11,17,64.7,1,16,0,1,0
2021,21,5794,164,15,0,0,0,0,0,0,0,0,11,0,0,1,0,0,8,9,88.9,1,6,0,1,1
2021,21,5794,165,85,0,0,0,0,2,1,0,0,69,0,1,1,7,2,50,59,84.7,5,32,0,6,3
2021,21,5794,168,90,0,0,0,0,0,0,0,0,36,0,0,0,0,0,23,36,63.9,0,21,0,0,0
2021,21,5794,171,90,0,0,0,0,1,0,0,0,98,2,2,2,1,0,63,82,76.8,4,39,2,2,0
2021,21,5794,173,90,0,0,0,0,0,0,0,0,79,0,2,0,1,0,63,70,90.0,2,47,3,0,0
2021,21,5794,177,89,1,0,1,1,0,0,1,0,60,4,0,1,5,0,28,41,68.3,3,35,3,4,2
2021,21,5794,179,90,0,1,0,0,0,0,0,0,69,3,1,2,1,1,43,55,78.2,4,32,2,1,0
2021,21,5794,181,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,0,2,0,0,0
2021,21,5794,182,90,0,0,0,0,0,0,0,0,69,1,1,0,0,0,54,60,90.0,1,39,0,0,0
2021,19,9616,104,90,0,0,0,0,0,0,1,0,123,0,4,0,0,0,105,117,89.7,7,94,2,0,0
2021,19,9616,108,45,1,0,0,0,2,1,0,0,48,0,0,1,5,1,29,42,69.0,5,36,4,1,1
2021,19,9616,110,45,0,1,0,0,1,1,0,0,73,0,0,0,2,1,56,65,86.2,6,39,2,1,1
2021,19,9616,116,90,0,1,0,0,2,2,0,0,73,2,0,0,9,1,51,56,91.1,8,53,0,1,0
2021,19,9616,119,45,0,0,0,0,2,0,1,0,41,1,0,1,1,0,27,32,84.4,1,20,2,0,0
2021,19,9616,120,90,1,0,0,0,7,3,0,0,75,1,1,3,6,1,51,63,81.0,9,49,8,3,2
2021,19,9616,121,45,0,0,0,0,1,0,0,0,63,1,1,1,2,0,54,58,93.1,5,46,2,0,0
2021,19,9616,122,90,0,0,0,0,0,0,0,0,113,4,2,2,2,0,95,103,92.2,5,69,4,2,1
2021,19,9616,123,18,0,0,0,0,0,0,0,0,9,0,0,0,1,0,3,8,37.5,0,4,0,0,0
2021,19,9616,124,90,0,0,0,0,0,0,1,0,138,2,0,1,8,1,111,131,84.7,12,103,12,1,0
2021,19,9616,126,90,1,0,0,0,3,1,0,0,32,0,0,0,0,0,16,24,66.7,0,12,1,1,0
2021,19,9616,127,72,0,0,0,0,0,0,0,0,91,0,1,0,3,0,80,87,92.0,3,71,0,0,0
2021,19,9616,128,90,0,0,0,0,4,2,0,0,55,1,0,0,3,0,36,42,85.7,4,38,3,2,0
2021,19,9616,129,90,0,0,0,0,0,0,0,0,26,0,0,0,0,0,24,26,92.3,0,13,0,0,0
2021,19,18744,448,65,2,0,0,0,3,2,0,0,12,0,0,0,2,1,4,8,50.0,0,4,2,2,2
2021,19,18744,451,90,0,0,0,0,0,0,0,0,39,0,3,1,0,0,20,30,66.7,4,14,2,1,1
2021,19,18744,452,90,0,0,0,0,0,0,0,0,41,0,4,5,0,0,15,23,65.2,2,11,0,1,1
2021,19,18744,453,90,0,1,0,0,0,0,1,0,47,0,3,1,1,1,22,37,59.5,2,16,3,1,0
2021,19,18744,456,73,0,0,0,0,2,0,0,0,39,4,0,1,2,1,19,24,79.2,2,21,2,4,2
2021,19,18744,457,25,0,0,0,0,1,0,0,0,15,0,0,0,2,0,3,5,60.0,1,9,2,1,1
2021,19,18744,458,90,0,0,0,0,0,0,0,0,28,1,0,2,1,0,14,24,58.3,0,8,0,0,0
2021,19,18744,462,90,1,0,0,0,1,1,0,0,24,0,0,2,1,0,8,9,88.9,1,4,0,0,0
2021,19,18744,465,89,0,1,0,0,0,0,0,0,54,1,0,1,4,1,29,39,74.4,5,22,3,3,2
2021,19,18744,466,17,0,0,0,0,1,0,0,0,9,0,0,0,0,0,1,6,16.7,0,3,0,0,0
2021,19,18744,471,90,0,0,0,0,1,0,0,0,45,1,3,3,1,0,29,34,85.3,5,10,0,1,0
2021,19,18744,472,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,0
2021,19,18744,473,90,0,0,0,0,0,0,0,0,34,0,0,0,0,0,12,29,41.4,0,13,0,0,0
2021,19,18744,474,90,0,0,0,0,0,0,0,0,26,2,0,1,0,0,9,15,60.0,0,4,1,1,1
2021,24,19481,235,11,0,0,0,0,0,0,0,0,10,2,1,0,0,0,1,4,25.0,0,4,0,0,0
2021,24,19481,236,90,0,0,0,0,0,0,1,0,38,1,1,1,0,0,19,27,70.4,2,13,0,0,0
2021,24,19481,238,68,0,0,0,0,0,0,0,0,23,2,0,1,1,0,11,16,68.8,1,13,0,1,1
2021,24,19481,240,90,0,0,0,0,2,2,0,0,25,0,0,0,3,2,16,20,80.0,2,23,2,2,1
2021,24,19481,242,90,0,0,0,0,0,0,0,0,45,6,2,2,1,1,16,26,61.5,0,25,1,1,1
2021,24,19481,243,22,1,0,0,0,1,1,0,0,7,0,0,0,1,1,2,2,100.0,1,6,2,0,0
2021,24,19481,244,84,3,0,2,2,1,1,0,0,19,1,0,1,3,2,5,9,55.6,1,6,0,0,0
2021,24,19481,245,79,0,0,0,0,0,0,0,0,33,4,0,0,0,0,23,25,92.0,0,17,0,0,0
2021,24,19481,246,90,0,0,0,0,0,0,0,0,47,0,0,0,0,0,24,46,52.2,0,18,0,0,0
2021,24,19481,247,6,0,0,0,0,0,0,0,0,3,0,0,1,0,0,2,2,100.0,0,0,0,0,0
2021,24,19481,251,90,0,1,0,0,0,0,0,0,36,2,1,2,2,1,20,23,87.0,1,19,0,1,1
2021,24,19481,254,90,0,1,0,0,0,0,0,0,34,1,0,0,1,1,24,29,82.8,2,17,1,0,0
2021,24,19481,258,90,1,0,1,1,0,0,1,0,41,2,3,1,2,2,26,33,78.8,3,21,0,2,2
2021,24,19481,259,90,0,0,0,0,0,0,1,0,36,2,0,1,0,0,23,29,79.3,4,20,2,0,0
2021,24,50602,289,90,0,0,0,0,0,0,0,0,76,1,0,0,1,0,59,72,81.9,3,37,2,0,0
2021,24,50602,291,90,0,0,0,0,0,0,0,0,22,0,0,0,0,0,15,15,100.0,0,11,0,0,0
2021,24,50602,292,90,0,0,0,0,0,0,0,0,104,2,3,0,2,0,94,97,96.9,12,79,5,0,0
2021,24,50602,293,50,0,0,0,0,2,1,0,0,79,2,0,0,2,0,68,74,91.9,15,55,3,0,0
2021,24,50602,294,27,0,0,0,0,1,0,0,0,24,0,0,0,1,0,13,18,72.2,0,12,0,4,1
2021,24,50602,298,90,0,0,0,0,2,0,0,0,76,1,0,0,7,0,45,66,68.2,5,50,5,5,2
2021,24,50602,299,90,0,0,0,0,2,1,0,0,105,0,1,1,3,0,87,98,88.8,2,58,6,2,2
2021,24,50602,300,40,0,0,0,0,1,0,0,0,10,0,0,0,1,0,5,6,83.3,0,5,0,0,0
2021,24,50602,301,90,1,0,0,0,1,1,1,0,111,0,2,0,2,1,101,107,94.4,11,83,0,0,0
2021,24,50602,303,63,0,0,0,0,0,0,0,0,20,0,0,1,0,0,16,17,94.1,1,8,0,1,1
2021,24,50602,304,90,0,0,0,0,3,1,0,0,38,3,0,1,2,1,20,27,74.1,1,21,2,3,0
2021,24,50602,305,90,1,1,0,0,3,1,0,0,62,0,0,0,4,1,43,56,76.8,7,37,1,0,0
2021,24,50602,306,90,0,0,0,0,1,0,0,0,90,3,2,0,3,1,77,82,93.9,12,54,2,1,1
2021,25,1128631,211,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,3,3,100.0,0,1,0,0,0
2021,25,1128631,213,65,0,0,0,0,1,1,0,0,29,0,0,0,1,0,16,21,76.2,0,15,1,2,0
