ngay_thi_dau,gio_bat_dau,home_team,away_team,home_score,away_score,referee,venue,roud,source_url,Expected Goals (xG)_home,Expected Goals (xG)_away,Ball Possession_home,Ball Possession_away,Total shots_home,Total shots_away,Shots on target_home,Shots on target_away,Big Chances_home,Big Chances_away,Corner Kicks_home,Corner Kicks_away,Passes_home,Passes_away,Yellow Cards_home,Yellow Cards_away,xG on target (xGOT)_home,xG on target (xGOT)_away,Shots off target_home,Shots off target_away,Blocked Shots_home,Blocked Shots_away,Shots inside the Box_home,Shots inside the Box_away,Shots outside the Box_home,Shots outside the Box_away,Hit the Woodwork_home,Hit the Woodwork_away,Touches in opposition box_home,Touches in opposition box_away,Accurate through passes_home,Accurate through passes_away,Offsides_home,Offsides_away,Free Kicks_home,Free Kicks_away,Long passes_home,Long passes_away,Passes in final third_home,Passes in final third_away,Crosses_home,Crosses_away,Expected assists (xA)_home,Expected assists (xA)_away,Throw-ins_home,Throw-ins_away,Fouls_home,Fouls_away,Tackles_home,Tackles_away,Duels won_home,Duels won_away,Clearances_home,Clearances_away,Interceptions_home,Interceptions_away,Errors leading to shot_home,Errors leading to shot_away,Errors leading to goal_home,Errors leading to goal_away,Goalkeeper Saves_home,Goalkeeper Saves_away,xGOT faced_home,xGOT faced_away,Goals prevented_home,Goals prevented_away,Red Cards_home,Red Cards_away,Headed Goals_home,Headed Goals_away
04.12.2024,03:15,Leicester,West Ham,3,1,Smith J.,King Power Stadium,PREMIER LEAGUE - ROUND 14,,1.35,3.09,39%,61%,8,31,6,10,7.0,3.0,3,9,75%,86%,2.0,2.0,,,2,10,0,11,8.0,24.0,0.0,7.0,0.0,1.0,20.0,55.0,,,1,2,7,9,,,58%,80%,18%,37%,,,13,27,9,7,61%,57%,,,30.0,10.0,10.0,5.0,,,,,9,3,,,,,,,0.0,1.0
04.12.2024,02:30,Ipswich,Crystal Palace,0,1,Pawson C.,Portman Road,PREMIER LEAGUE - ROUND 14,,0.49,1.53,54%,46%,9,13,2,3,1.0,3.0,4,7,83%,80%,2.0,4.0,,,4,4,3,6,5.0,9.0,4.0,4.0,1.0,0.0,12.0,23.0,,,1,1,13,14,,,71%,60%,24%,17%,,,13,13,14,13,61%,60%,,,26.0,22.0,9.0,4.0,,,,,2,2,,,,,,,,
01.12.2024,23:00,Liverpool,Manchester City,2,0,Kavanagh C.,Anfield,PREMIER LEAGUE - ROUND 13,,3.57,0.84,44%,56%,18,8,7,2,5.0,1.0,7,4,84%,88%,1.0,3.0,,,7,3,4,3,11.0,7.0,7.0,1.0,2.0,0.0,30.0,30.0,,,4,3,8,9,,,73%,78%,29%,0%,,,21,13,9,8,59%,82%,,,13.0,21.0,6.0,5.0,,,,,2,5,,,,,,,,
01.12.2024,20:30,Chelsea,Aston Villa,3,0,Attwell S.,Stamford Bridge,PREMIER LEAGUE - ROUND 13,,1.61,1.15,64%,36%,17,10,8,4,2.0,1.0,3,4,90%,84%,2.0,2.0,,,6,3,3,3,12.0,8.0,5.0,2.0,0.0,0.0,26.0,19.0,,,3,1,6,21,,,77%,57%,17%,43%,,,9,8,21,6,59%,47%,,,5.0,12.0,3.0,9.0,,,,,4,5,,,,,,,,
01.12.2024,20:30,Manchester Utd,Everton,4,0,Brooks J.,Old Trafford,PREMIER LEAGUE - ROUND 13,,0.73,0.65,60%,40%,11,8,5,2,3.0,1.0,2,2,90%,87%,2.0,3.0,,,2,3,4,3,9.0,4.0,2.0,4.0,0.0,0.0,21.0,13.0,,,3,2,12,12,,,80%,62%,17%,15%,,,10,11,12,12,69%,53%,,,13.0,8.0,8.0,5.0,,,,,2,1,,,,,,,,
01.12.2024,20:30,Tottenham,Fulham,1,1,Bond D.,Tottenham Hotspur Stadium,PREMIER LEAGUE - ROUND 13,,0.65,1.16,50%,50%,8,14,3,6,2.0,3.0,7,11,86%,85%,0.0,1.0,,,3,4,2,4,4.0,12.0,4.0,2.0,1.0,1.0,16.0,36.0,,,1,1,14,4,,,75%,76%,13%,29%,,,19,15,4,14,56%,63%,,,23.0,23.0,9.0,12.0,,,,,5,2,,,,,0.0,1.0,,
01.12.2024,00:30,West Ham,Arsenal,2,5,Taylor A.,London Stadium,PREMIER LEAGUE - ROUND 13,,1.46,3.0,39%,61%,12,16,5,7,2.0,5.0,2,10,78%,83%,4.0,1.0,,,3,5,4,4,8.0,13.0,4.0,3.0,1.0,0.0,17.0,32.0,,,1,1,13,10,,,68%,75%,11%,32%,,,11,23,10,13,73%,35%,,,19.0,13.0,8.0,5.0,,,,,2,3,,,,,,,0.0,1.0
30.11.2024,22:00,Brentford,Leicester,4,1,Oliver M.,Brentford Community Stadium,PREMIER LEAGUE - ROUND 13,,2.34,1.04,60%,40%,13,7,6,3,4.0,1.0,5,4,85%,76%,1.0,1.0,,,3,1,4,3,10.0,3.0,3.0,4.0,0.0,0.0,30.0,14.0,,,1,1,10,9,,,79%,63%,10%,12%,,,27,17,9,10,40%,60%,,,26.0,26.0,10.0,11.0,,,,,2,2,,,,,,,,
30.11.2024,22:00,Crystal Palace,Newcastle,1,1,England D.,Selhurst Park,PREMIER LEAGUE - ROUND 13,,1.29,0.02,49%,51%,16,2,4,1,5.0,0.0,8,9,79%,81%,3.0,3.0,,,7,0,5,1,12.0,1.0,4.0,0.0,0.0,0.0,27.0,10.0,,,2,2,11,12,,,69%,66%,32%,9%,,,22,22,12,11,68%,82%,,,24.0,25.0,13.0,8.0,,,,,0,3,,,,,,,1.0,0.0
30.11.2024,22:00,Nottingham,Ipswich,1,0,Harrington T.,City Ground,PREMIER LEAGUE - ROUND 13,,1.63,0.63,45%,55%,12,7,5,3,2.0,0.0,8,7,76%,79%,1.0,3.0,,,5,2,2,2,8.0,5.0,4.0,2.0,1.0,0.0,25.0,19.0,,,3,1,16,5,,,66%,73%,35%,18%,,,19,26,5,16,60%,63%,,,22.0,19.0,7.0,4.0,,,,,3,4,,,,,,,,
30.11.2024,22:00,Wolves,Bournemouth,2,4,Bankes P.,Molineux Stadium,PREMIER LEAGUE - ROUND 13,,0.45,3.19,60%,40%,10,12,3,8,2.0,4.0,3,4,85%,77%,5.0,1.0,,,5,2,2,2,5.0,10.0,5.0,2.0,0.0,0.0,20.0,21.0,,,2,1,11,13,,,76%,61%,19%,13%,,,24,13,13,11,64%,54%,,,20.0,19.0,6.0,7.0,,,,,4,1,,,,,,,1.0,0.0
30.11.2024,03:00,Brighton,Southampton,1,1,Jones R.,Amex Stadium,PREMIER LEAGUE - ROUND 13,,1.45,1.02,52%,48%,22,10,5,2,3.0,1.0,7,6,90%,87%,2.0,4.0,,,10,2,7,6,15.0,8.0,7.0,2.0,1.0,1.0,45.0,21.0,,,3,1,16,20,,,79%,68%,34%,17%,,,13,7,20,16,54%,59%,,,16.0,31.0,3.0,2.0,,,,,1,4,,,,,,,1.0,0.0
26.11.2024,03:00,Newcastle,West Ham,0,2,Pawson C.,St. James' Park,PREMIER LEAGUE - ROUND 12,,1.69,0.91,52%,48%,18,15,2,6,2.0,0.0,8,3,85%,82%,1.0,0.0,,,10,3,6,6,14.0,7.0,4.0,8.0,0.0,0.0,36.0,17.0,,,2,0,8,11,,,74%,71%,29%,17%,,,22,16,11,8,62%,74%,,,23.0,32.0,6.0,11.0,,,,,4,2,,,,,,,0.0,1.0
24.11.2024,23:30,Ipswich,Manchester Utd,1,1,Taylor A.,Portman Road,PREMIER LEAGUE - ROUND 12,,1.75,0.9,40%,60%,11,11,6,4,3.0,2.0,4,3,83%,87%,,,,,3,5,2,2,5.0,8.0,6.0,3.0,0.0,0.0,11.0,16.0,,,0,1,10,12,,,72%,71%,25%,14%,,,17,21,12,10,44%,57%,,,13.0,16.0,4.0,10.0,,,,,3,5,,,,,,,,
24.11.2024,21:00,Southampton,Liverpool,2,3,Barrott S.,St. Mary's Stadium,PREMIER LEAGUE - ROUND 12,,1.28,2.91,38%,62%,7,27,5,11,3.0,4.0,3,10,84%,89%,3.0,4.0,,,2,7,0,9,5.0,18.0,2.0,9.0,0.0,1.0,18.0,51.0,,,0,1,9,11,,,74%,81%,38%,30%,,,13,18,11,9,56%,75%,,,34.0,4.0,4.0,7.0,,,,,8,3,,,,,,,,
24.11.2024,00:30,Manchester City,Tottenham,0,4,Brooks J.,Etihad Stadium,PREMIER LEAGUE - ROUND 12,,2.15,2.51,58%,42%,23,9,5,7,3.0,5.0,9,3,93%,83%,4.0,2.0,,,11,2,7,0,17.0,7.0,6.0,2.0,1.0,1.0,42.0,17.0,,,2,3,9,19,,,89%,73%,20%,30%,,,16,9,19,9,54%,83%,,,13.0,26.0,9.0,5.0,,,,,3,5,,,,,,,,
23.11.2024,22:00,Arsenal,Nottingham,3,0,Hooper S.,Emirates Stadium,PREMIER LEAGUE - ROUND 12,,1.4,0.4,66%,34%,19,7,7,0,1.0,0.0,8,1,91%,81%,3.0,2.0,,,7,5,5,2,14.0,5.0,5.0,2.0,0.0,0.0,47.0,13.0,,,4,2,11,10,,,81%,65%,18%,41%,,,15,11,10,11,88%,63%,,,14.0,24.0,4.0,11.0,,,,,0,4,,,,,,,,
23.11.2024,22:00,Aston Villa,Crystal Palace,2,2,Robinson T.,Villa Park,PREMIER LEAGUE - ROUND 12,,3.18,1.27,70%,30%,17,13,5,6,4.0,3.0,10,1,87%,69%,3.0,2.0,,,6,6,6,1,15.0,10.0,2.0,3.0,1.0,1.0,46.0,17.0,,,1,2,11,10,,,76%,57%,30%,13%,,,16,15,10,11,56%,73%,,,12.0,25.0,6.0,9.0,,,,,4,3,,,,,,,1.0,0.0
23.11.2024,22:00,Bournemouth,Brighton,1,2,Attwell S.,Vitality Stadium,PREMIER LEAGUE - ROUND 12,,1.42,0.94,55%,45%,20,6,6,4,4.0,2.0,7,0,87%,80%,2.0,4.0,,,11,1,3,1,14.0,5.0,5.0,1.0,1.0,0.0,38.0,14.0,,,5,1,10,12,,,77%,58%,17%,100%,,,15,18,12,10,55%,68%,,,7.0,30.0,10.0,8.0,,,,,2,5,,,,,0.0,1.0,,
23.11.2024,22:00,Everton,Brentford,0,0,Kavanagh C.,Goodison Park,PREMIER LEAGUE - ROUND 12,,1.15,1.08,59%,41%,27,9,5,2,1.0,2.0,10,4,87%,79%,,,,,12,4,10,3,16.0,5.0,11.0,4.0,0.0,0.0,40.0,15.0,,,3,3,10,8,,,81%,52%,30%,20%,,,15,12,8,10,38%,67%,,,23.0,31.0,2.0,3.0,,,,,2,5,,,,,0.0,1.0,,
23.11.2024,22:00,Fulham,Wolves,1,4,Jones R.,Craven Cottage,PREMIER LEAGUE - ROUND 12,,1.01,1.26,59%,41%,10,11,3,6,1.0,2.0,7,2,85%,83%,3.0,0.0,,,4,2,3,3,6.0,7.0,4.0,3.0,2.0,0.0,23.0,22.0,,,2,1,14,14,,,78%,64%,29%,0%,,,21,25,14,14,61%,56%,,,11.0,35.0,9.0,7.0,,,,,2,2,,,,,,,,
23.11.2024,19:30,Leicester,Chelsea,1,2,Madley A.,King Power Stadium,PREMIER LEAGUE - ROUND 12,,1.11,2.64,36%,64%,5,16,2,7,1.0,4.0,2,9,75%,87%,4.0,3.0,,,2,6,1,3,4.0,11.0,0.0,5.0,0.0,0.0,10.0,38.0,,,3,1,12,15,,,57%,76%,17%,25%,,,19,17,15,12,50%,61%,,,19.0,10.0,8.0,9.0,,,,,5,1,,,,,,,0.0,1.0
10.11.2024,23:30,Chelsea,Arsenal,1,1,Oliver M.,Stamford Bridge,PREMIER LEAGUE - ROUND 11,,1.28,0.99,49%,51%,17,13,3,3,,,4,3,85%,88%,4.0,2.0,,,6,4,8,6,,,,,,,,,,,1,7,12,12,,,,,,,,,9,18,12,12,,,,,,,7.0,7.0,,,,,2,2,,,,,,,,
10.11.2024,21:00,Manchester Utd,Leicester,3,0,Bankes P.,Old Trafford,PREMIER LEAGUE - ROUND 11,,0.75,0.77,51%,49%,13,6,3,5,,,1,5,85%,83%,0.0,1.0,,,4,1,6,0,,,,,,,,,,,1,2,5,9,,,,,,,,,20,26,9,5,,,,,,,8.0,8.0,,,,,5,0,,,,,,,,
10.11.2024,21:00,Nottingham,Newcastle,1,3,Taylor A.,City Ground,PREMIER LEAGUE - ROUND 11,,0.58,1.56,43%,57%,9,17,3,6,,,4,5,78%,86%,1.0,1.0,,,3,7,3,4,,,,,,,,,,,3,0,6,13,,,,,,,,,17,20,13,6,,,,,,,7.0,13.0,,,,,3,2,,,,,,,,
10.11.2024,21:00,Tottenham,Ipswich,1,2,England D.,Tottenham Hotspur Stadium,PREMIER LEAGUE - ROUND 11,,1.82,1.74,66%,34%,17,8,5,3,,,12,2,84%,68%,1.0,5.0,,,9,2,3,3,,,,,,,,,,,0,0,19,10,,,,,,,,,22,13,10,19,,,,,,,13.0,8.0,,,,,1,4,,,,,,,,
10.11.2024,03:00,Liverpool,Aston Villa,2,0,Coote D.,Anfield,PREMIER LEAGUE - ROUND 11,,2.02,1.5,63%,37%,14,12,5,2,,,2,9,88%,82%,0.0,3.0,,,6,8,3,2,,,,,,,,,,,1,1,15,11,,,,,,,,,13,9,11,15,,,,,,,8.0,6.0,,,,,2,3,,,,,,,,
10.11.2024,00:30,Brighton,Manchester City,2,1,Barrott S.,Amex Stadium,PREMIER LEAGUE - ROUND 11,,2.26,2.16,39%,61%,10,15,4,6,,,0,4,87%,90%,3.0,3.0,,,4,6,2,3,,,,,,,,,,,3,1,10,12,,,,,,,,,12,18,12,10,,,,,,,11.0,4.0,,,,,5,2,,,,,,,,
09.11.2024,22:00,Brentford,Bournemouth,3,2,Bond D.,Brentford Community Stadium,PREMIER LEAGUE - ROUND 11,,1.54,2.6,52%,48%,12,15,6,3,,,6,4,76%,75%,2.0,4.0,,,2,3,4,9,,,,,,,,,,,0,1,16,8,,,,,,,,,19,21,8,16,,,,,,,5.0,6.0,,,,,1,3,,,,,,,,
09.11.2024,22:00,Crystal Palace,Fulham,0,2,Salisbury M.,Selhurst Park,PREMIER LEAGUE - ROUND 11,,1.75,1.84,35%,65%,13,17,5,7,,,1,8,77%,85%,1.0,1.0,,,6,6,2,4,,,,,,,,,,,1,4,11,10,,,,,,,,,15,20,10,11,,,,,,,21.0,12.0,,,,,5,5,,,,,1.0,0.0,,
09.11.2024,22:00,West Ham,Everton,0,0,Attwell S.,London Stadium,PREMIER LEAGUE - ROUND 11,,1.0,0.97,49%,51%,11,18,6,4,,,7,6,78%,76%,1.0,2.0,,,1,8,4,6,,,,,,,,,,,1,1,9,10,,,,,,,,,23,32,10,9,,,,,,,6.0,7.0,,,,,4,6,,,,,,,,
09.11.2024,22:00,Wolves,Southampton,2,0,Bramall T.,Molineux Stadium,PREMIER LEAGUE - ROUND 11,,1.3,0.6,29%,71%,8,10,4,1,,,1,9,77%,90%,1.0,4.0,,,1,6,3,3,,,,,,,,,,,3,0,12,14,,,,,,,,,10,20,14,12,,,,,,,6.0,5.0,,,,,1,2,,,,,,,,
05.11.2024,03:00,Fulham,Brentford,2,1,Attwell S.,Craven Cottage,PREMIER LEAGUE - ROUND 10,,1.37,0.59,68%,32%,26,5,12,2,,,11,3,88%,70%,2.0,1.0,,,4,1,10,2,,,,,,,,,,,2,0,10,3,,,,,,,,,20,8,3,10,,,,,,,12.0,12.0,,,,,1,10,,,,,,,,
03.11.2024,23:30,Manchester Utd,Chelsea,1,1,Jones R.,Old Trafford,PREMIER LEAGUE - ROUND 10,,1.96,1.53,46%,54%,11,12,4,3,,,4,8,79%,82%,6.0,2.0,,,4,4,3,5,,,,,,,,,,,4,0,14,19,,,,,,,,,12,13,19,14,,,,,,,12.0,7.0,,,,,2,3,,,,,,,,
03.11.2024,21:00,Tottenham,Aston Villa,4,1,Pawson C.,Tottenham Hotspur Stadium,PREMIER LEAGUE - ROUND 10,,2.63,1.85,51%,49%,16,12,6,1,,,6,4,88%,82%,2.0,0.0,,,8,8,2,3,,,,,,,,,,,0,0,14,14,,,,,,,,,12,16,14,14,,,,,,,14.0,11.0,,,,,0,2,,,,,,,,
03.11.2024,00:30,Wolves,Crystal Palace,2,2,Taylor A.,Molineux Stadium,PREMIER LEAGUE - ROUND 10,,1.52,2.89,57%,43%,11,19,6,7,,,3,6,77%,74%,1.0,2.0,,,4,7,1,5,,,,,,,,,,,4,1,9,7,,,,,,,,,26,19,7,9,,,,,,,14.0,8.0,,,,,5,4,,,,,,,,
02.11.2024,22:00,Bournemouth,Manchester City,2,1,Oliver M.,Vitality Stadium,PREMIER LEAGUE - ROUND 10,,1.77,1.8,35%,65%,12,18,6,4,,,3,10,83%,90%,2.0,1.0,,,4,10,2,4,,,,,,,,,,,2,0,6,10,,,,,,,,,10,17,10,6,,,,,,,11.0,5.0,,,,,3,4,,,,,,,,
02.11.2024,22:00,Ipswich,Leicester,1,1,Robinson T.,Portman Road,PREMIER LEAGUE - ROUND 10,,0.99,1.95,43%,57%,14,20,2,6,,,4,6,76%,79%,6.0,2.0,,,6,6,6,8,,,,,,,,,,,0,0,10,11,,,,,,,,,24,17,11,10,,,,,,,9.0,2.0,,,,,5,1,,,,,1.0,0.0,,
02.11.2024,22:00,Liverpool,Brighton,2,1,Harrington T.,Anfield,PREMIER LEAGUE - ROUND 10,,1.6,1.0,49%,51%,16,13,8,5,,,9,7,83%,86%,1.0,2.0,,,2,4,6,4,,,,,,,,,,,1,0,18,10,,,,,,,,,17,18,10,18,,,,,,,10.0,9.0,,,,,4,6,,,,,,,,
02.11.2024,22:00,Nottingham,West Ham,3,0,Bankes P.,City Ground,PREMIER LEAGUE - ROUND 10,,2.0,0.16,53%,47%,19,4,6,2,,,10,5,85%,79%,1.0,4.0,,,10,2,3,0,,,,,,,,,,,1,1,9,7,,,,,,,,,20,13,7,9,,,,,,,5.0,9.0,,,,,2,3,,,,,0.0,1.0,,
02.11.2024,22:00,Southampton,Everton,1,0,Madley A.,St. Mary's Stadium,PREMIER LEAGUE - ROUND 10,,0.69,1.47,65%,35%,9,16,2,5,,,3,6,91%,80%,4.0,2.0,,,5,8,2,3,,,,,,,,,,,3,1,18,14,,,,,,,,,8,12,14,18,,,,,,,7.0,7.0,,,,,5,1,,,,,,,,
02.11.2024,19:30,Newcastle,Arsenal,1,0,Brooks J.,St. James' Park,PREMIER LEAGUE - ROUND 10,,0.75,1.11,36%,64%,9,10,4,1,,,4,6,69%,86%,4.0,4.0,,,2,6,3,3,,,,,,,,,,,0,0,18,16,,,,,,,,,17,17,16,18,,,,,,,6.0,5.0,,,,,1,3,,,,,,,,
27.10.2024,23:30,Arsenal,Liverpool,2,2,Taylor A.,Emirates Stadium,PREMIER LEAGUE - ROUND 9,,1.03,0.85,45%,55%,9,9,3,4,,,1,3,80%,83%,2.0,2.0,,,4,3,2,2,,,,,,,,,,,2,1,14,14,,,,,,,,,15,20,14,14,,,,,,,10.0,6.0,,,,,2,1,,,,,,,,
27.10.2024,21:00,Chelsea,Newcastle,2,1,Hooper S.,Stamford Bridge,PREMIER LEAGUE - ROUND 9,,1.68,1.85,51%,49%,17,11,7,3,,,7,4,85%,80%,6.0,3.0,,,6,5,4,3,,,,,,,,,,,2,1,16,13,,,,,,,,,12,21,13,16,,,,,,,18.0,5.0,,,,,2,5,,,,,,,,
27.10.2024,21:00,Crystal Palace,Tottenham,1,0,Bond D.,Selhurst Park,PREMIER LEAGUE - ROUND 9,,0.83,0.72,34%,66%,14,11,6,3,,,8,8,65%,81%,4.0,4.0,,,7,4,1,4,,,,,,,,,,,4,1,12,16,,,,,,,,,13,18,16,12,,,,,,,10.0,7.0,,,,,3,5,,,,,,,,
27.10.2024,21:00,West Ham,Manchester Utd,2,1,Coote D.,London Stadium,PREMIER LEAGUE - ROUND 9,,2.98,2.12,43%,57%,12,18,3,5,,,6,5,81%,84%,5.0,1.0,,,8,7,1,6,,,,,,,,,,,3,3,7,6,,,,,,,,,14,24,6,7,,,,,,,13.0,5.0,,,,,4,1,,,,,,,,
26.10.2024,23:30,Everton,Fulham,1,1,Brooks J.,Goodison Park,PREMIER LEAGUE - ROUND 9,,0.79,1.25,40%,60%,10,14,5,3,,,4,2,80%,86%,1.0,0.0,,,3,9,2,2,,,,,,,,,,,4,2,8,8,,,,,,,,,19,24,8,8,,,,,,,8.0,5.0,,,,,2,4,,,,,,,,
26.10.2024,21:00,Aston Villa,Bournemouth,1,1,Kavanagh C.,Villa Park,PREMIER LEAGUE - ROUND 9,,1.8,0.31,57%,43%,18,11,8,3,,,9,7,83%,83%,7.0,6.0,,,5,4,5,4,,,,,,,,,,,0,5,14,12,,,,,,,,,14,7,12,14,,,,,,,10.0,11.0,,,,,2,7,,,,,,,,
26.10.2024,21:00,Brentford,Ipswich,4,3,Smith L.,Brentford Community Stadium,PREMIER LEAGUE - ROUND 9,,3.94,1.36,65%,35%,20,11,9,5,,,4,5,84%,72%,0.0,3.0,,,5,6,6,0,,,,,,,,,,,2,1,10,7,,,,,,,,,25,11,7,10,,,,,,,3.0,10.0,,,,,2,5,,,,,0.0,1.0,,
26.10.2024,21:00,Brighton,Wolves,2,2,Oliver M.,Amex Stadium,PREMIER LEAGUE - ROUND 9,,1.11,1.15,51%,49%,19,14,6,7,,,9,6,86%,82%,3.0,3.0,,,5,2,8,5,,,,,,,,,,,2,1,10,11,,,,,,,,,14,15,11,10,,,,,,,9.0,9.0,,,,,5,4,,,,,,,,
26.10.2024,21:00,Manchester City,Southampton,1,0,Harrington T.,Etihad Stadium,PREMIER LEAGUE - ROUND 9,,2.73,0.21,58%,42%,22,5,8,2,,,12,1,93%,90%,1.0,3.0,,,7,2,7,1,,,,,,,,,,,1,2,9,9,,,,,,,,,12,11,9,9,,,,,,,9.0,7.0,,,,,2,7,,,,,,,,
26.10.2024,02:00,Leicester,Nottingham,1,3,Pawson C.,King Power Stadium,PREMIER LEAGUE - ROUND 9,,0.6,1.77,64%,36%,11,20,1,5,,,6,7,86%,77%,5.0,3.0,,,7,9,3,6,,,,,,,,,,,0,1,9,16,,,,,,,,,23,10,16,9,,,,,,,4.0,10.0,,,,,2,0,,,,,,,,
22.10.2024,02:00,Nottingham,Crystal Palace,1,0,Robinson T.,City Ground,PREMIER LEAGUE - ROUND 8,,1.62,1.12,50%,50%,20,20,6,7,,,6,6,82%,80%,2.0,3.0,,,5,7,9,6,,,,,,,,,,,2,2,12,9,,,,,,,,,21,15,9,12,,,,,,,14.0,5.0,,,,,7,5,,,,,,,,
20.10.2024,22:30,Liverpool,Chelsea,2,1,Brooks J.,Anfield,PREMIER LEAGUE - ROUND 8,,1.63,0.93,43%,57%,8,12,5,2,,,1,5,79%,87%,4.0,3.0,,,2,6,1,4,,,,,,,,,,,5,0,13,12,,,,,,,,,17,14,12,13,,,,,,,6.0,8.0,,,,,1,3,,,,,,,,
20.10.2024,20:00,Wolves,Manchester City,1,2,Kavanagh C.,Molineux Stadium,PREMIER LEAGUE - ROUND 8,,0.95,1.71,22%,78%,3,22,2,7,,,1,18,64%,89%,4.0,1.0,,,1,7,0,8,,,,,,,,,,,2,1,5,8,,,,,,,,,11,20,8,5,,,,,,,6.0,3.0,,,,,5,1,,,,,,,,
19.10.2024,23:30,Bournemouth,Arsenal,2,0,Jones R.,Vitality Stadium,PREMIER LEAGUE - ROUND 8,,1.66,0.58,48%,52%,13,6,4,1,,,7,4,78%,79%,1.0,1.0,,,4,4,5,1,,,,,,,,,,,1,1,11,12,,,,,,,,,18,12,12,11,,,,,,,3.0,6.0,,,,,1,2,,,,,0.0,1.0,,
19.10.2024,21:00,Fulham,Aston Villa,1,3,England D.,Craven Cottage,PREMIER LEAGUE - ROUND 8,,1.86,1.9,52%,48%,10,14,4,5,,,6,11,85%,87%,3.0,5.0,,,5,5,1,4,,,,,,,,,,,2,2,11,8,,,,,,,,,14,13,8,11,,,,,,,14.0,13.0,,,,,2,3,,,,,1.0,1.0,,
19.10.2024,21:00,Ipswich,Everton,0,2,Oliver M.,Portman Road,PREMIER LEAGUE - ROUND 8,,1.27,1.74,55%,45%,13,11,2,8,,,5,7,86%,79%,1.0,1.0,,,8,3,3,0,,,,,,,,,,,1,0,10,12,,,,,,,,,18,15,12,10,,,,,,,9.0,5.0,,,,,6,2,,,,,,,,
19.10.2024,21:00,Manchester Utd,Brentford,2,1,Barrott S.,Old Trafford,PREMIER LEAGUE - ROUND 8,,1.48,0.98,50%,50%,23,8,11,2,,,9,2,84%,84%,2.0,2.0,,,6,4,6,2,,,,,,,,,,,1,3,5,4,,,,,,,,,18,16,4,5,,,,,,,8.0,12.0,,,,,1,9,,,,,,,,
19.10.2024,21:00,Newcastle,Brighton,0,1,Bankes P.,St. James' Park,PREMIER LEAGUE - ROUND 8,,1.95,1.16,60%,40%,21,10,6,5,,,9,4,79%,76%,2.0,2.0,,,6,3,9,2,,,,,,,,,,,3,0,9,11,,,,,,,,,20,14,11,9,,,,,,,11.0,10.0,,,,,4,6,,,,,,,,
19.10.2024,21:00,Southampton,Leicester,2,3,Taylor A.,St. Mary's Stadium,PREMIER LEAGUE - ROUND 8,,2.05,3.14,41%,59%,14,18,7,4,,,10,6,81%,84%,5.0,3.0,,,5,10,2,4,,,,,,,,,,,1,2,10,10,,,,,,,,,16,17,10,10,,,,,,,9.0,5.0,,,,,1,5,,,,,1.0,0.0,,
19.10.2024,18:30,Tottenham,West Ham,4,1,Madley A.,Tottenham Hotspur Stadium,PREMIER LEAGUE - ROUND 8,,1.4,0.92,57%,43%,22,11,7,4,,,13,5,86%,79%,1.0,3.0,,,9,4,6,3,,,,,,,,,,,2,1,15,10,,,,,,,,,18,17,10,15,,,,,,,5.0,9.0,,,,,3,3,,,,,0.0,1.0,,
06.10.2024,22:30,Brighton,Tottenham,3,2,Coote D.,Amex Stadium,PREMIER LEAGUE - ROUND 7,,2.34,1.43,41%,59%,11,13,4,3,,,4,7,0%,0%,2.0,2.0,,,5,7,2,3,,,,,,,,,,,2,2,11,16,,,,,,,,,13,20,14,10,,,,,,,,,,,,,1,1,,,,,,,,
06.10.2024,20:00,Aston Villa,Manchester Utd,0,0,Jones R.,Villa Park,PREMIER LEAGUE - ROUND 7,,0.88,0.6,54%,46%,11,10,1,4,,,6,3,0%,0%,1.0,5.0,,,7,4,3,2,,,,,,,,,,,0,1,12,13,,,,,,,,,16,14,12,11,,,,,,,,,,,,,4,1,,,,,,,,
06.10.2024,20:00,Chelsea,Nottingham,1,1,Kavanagh C.,Stamford Bridge,PREMIER LEAGUE - ROUND 7,,2.25,1.07,66%,34%,22,16,8,9,,,11,3,0%,0%,6.0,4.0,,,9,1,5,6,,,,,,,,,,,1,3,12,6,,,,,,,,,14,15,12,11,,,,,,,,,,,,,8,7,,,,,0.0,1.0,,
05.10.2024,23:30,Everton,Newcastle,0,0,Pawson C.,Goodison Park,PREMIER LEAGUE - ROUND 7,,0.64,2.07,32%,68%,8,14,2,3,,,0,10,0%,0%,1.0,2.0,,,5,6,1,5,,,,,,,,,,,2,3,9,12,,,,,,,,,16,19,12,8,,,,,,,,,,,,,3,2,,,,,,,,
05.10.2024,21:00,Arsenal,Southampton,3,1,Harrington T.,Emirates Stadium,PREMIER LEAGUE - ROUND 7,,2.32,0.85,59%,41%,29,8,6,2,,,13,1,0%,0%,0.0,3.0,,,13,4,10,2,,,,,,,,,,,1,0,9,12,,,,,,,,,21,7,10,9,,,,,,,,,,,,,1,3,,,,,,,,
05.10.2024,21:00,Brentford,Wolves,5,3,Madley A.,Brentford Community Stadium,PREMIER LEAGUE - ROUND 7,,3.73,0.75,44%,56%,19,17,12,6,,,10,3,0%,0%,2.0,3.0,,,4,6,3,5,,,,,,,,,,,5,1,9,10,,,,,,,,,11,13,9,10,,,,,,,,,,,,,3,7,,,,,,,,
